Customer_id,Partner,Gender,Churn,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Company,Dependents,SeniorCitizen
Z534243,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,11,220.13,WGU,Yes,Yes
O249806,Yes,Male,Yes,Two year,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,eCheck,2,152.46,WGU,Yes,No
V143753,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,No,eCheck,10,174.96,WGU,No,No
A715491,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Autopay,3,202.44,WGU,No,No
D986940,No,Male,Yes,Two year,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,No,Autopay,3,210.13,WGU,Yes,No
Z147347,No,Female,No,One year,None,Yes,No,Yes,Yes,No,No,No,Yes,No,Autopay,15,139.98,WGU,Yes,No
W830673,No,Male,No,Two year,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Check,5,139.97,WGU,Yes,No
Q470894,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Autopay,3,137.44,WGU,Yes,Yes
I584048,No,Female,No,Month-to-month,None,Yes,No,No,Yes,No,No,No,No,No,Autopay,2,102.47,WGU,Yes,No
J779175,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,eCheck,1,252.64,WGU,Yes,No
O82369,No,Male,Yes,Month-to-month,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,eCheck,18,195.0,WGU,No,No
U528986,No,Nonbinary,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Autopay,12,242.61,WGU,Yes,No
K33780,No,Female,No,Month-to-month,None,Yes,No,No,Yes,No,No,Yes,No,No,eCheck,14,127.46,WGU,Yes,Yes
M720169,No,Male,No,Two year,None,Yes,No,Yes,Yes,No,No,Yes,No,Yes,eCheck,3,129.98,WGU,No,No
Q279060,No,Female,Yes,One year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,eCheck,17,240.11,WGU,No,No
V840276,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Autopay,3,174.98,WGU,No,Yes
B248010,No,Female,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,No,eCheck,5,169.94,WGU,Yes,No
C805115,No,Male,Yes,Month-to-month,None,Yes,Yes,Yes,No,Yes,No,No,Yes,No,eCheck,4,162.51,WGU,Yes,No
D89225,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,No,No,Yes,No,Yes,eCheck,11,119.96,WGU,Yes,Yes
X904034,No,Male,No,Month-to-month,Fiber Optic,No,No,No,No,No,No,Yes,No,No,Autopay,4,137.44,WGU,Yes,Yes
B148329,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Autopay,8,207.47,WGU,No,No
X914490,No,Female,No,One year,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Autopay,1,149.97,WGU,Yes,Yes
U120690,No,Male,No,Month-to-month,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,eCheck,19,225.18,WGU,No,Yes
F116821,No,Female,Yes,Month-to-month,DSL,No,Yes,No,No,Yes,No,Yes,Yes,Yes,eCheck,15,232.64,WGU,Yes,No
X389713,No,Male,No,Month-to-month,None,Yes,No,No,No,No,Yes,Yes,No,No,Autopay,15,117.47,WGU,Yes,Yes
M379067,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes,eCheck,11,137.47,WGU,No,No
A81135,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,eCheck,16,220.13,WGU,Yes,No
V280043,No,Female,No,Two year,DSL,Yes,Yes,No,No,No,No,No,No,No,Autopay,21,124.96,WGU,Yes,No
U169694,No,Female,No,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Autopay,4,199.99,WGU,Yes,Yes
N162822,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,2,159.95,WGU,Yes,No
K618387,No,Female,Yes,One year,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,Yes,No,eCheck,4,245.15,WGU,Yes,No
D944092,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Autopay,10,255.16,WGU,Yes,No
F908532,No,Female,No,Two year,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Autopay,2,134.95,WGU,Yes,No
K380097,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,6,159.95,WGU,Yes,No
R717119,No,Male,No,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Autopay,9,139.99,WGU,No,No
X978383,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,6,179.95,WGU,Yes,Yes
L693606,No,Female,No,Month-to-month,DSL,No,No,No,Yes,Yes,No,No,No,Yes,Autopay,9,127.47,WGU,Yes,Yes
Q486994,Yes,Female,Yes,One year,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Autopay,5,232.64,WGU,Yes,Yes
R463442,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Autopay,12,195.01,WGU,Yes,No
O40995,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,5,267.64,WGU,Yes,No
I933613,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,No,Check,18,149.96,WGU,Yes,Yes
O900811,No,Female,Yes,Two year,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Autopay,15,220.11,WGU,Yes,Yes
F269503,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,No,Check,16,157.48,WGU,Yes,No
V549313,Yes,Female,No,Two year,None,Yes,No,No,No,No,Yes,No,Yes,No,eCheck,7,127.47,WGU,Yes,No
Y254714,No,Female,No,Two year,None,Yes,No,No,Yes,Yes,No,Yes,No,Yes,eCheck,23,139.98,WGU,Yes,No
C125388,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,eCheck,25,255.13,WGU,No,No
D901316,Yes,Female,Yes,One year,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Check,9,194.97,WGU,No,No
H906834,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Check,12,179.97,WGU,No,Yes
W551882,No,Male,Yes,Month-to-month,DSL,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Autopay,16,174.98,WGU,Yes,Yes
D402022,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,Yes,No,eCheck,20,187.61,WGU,No,Yes
M545162,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,eCheck,12,169.94,WGU,Yes,Yes
C459569,No,Female,No,Month-to-month,None,Yes,Yes,Yes,No,No,No,No,No,No,Autopay,2,115.0,WGU,Yes,Yes
O226386,No,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,eCheck,14,152.46,WGU,Yes,Yes
G954415,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,eCheck,4,207.61,WGU,Yes,Yes
E475593,No,Female,No,Month-to-month,None,Yes,Yes,No,Yes,Yes,No,No,No,No,Autopay,23,147.5,WGU,No,No
D160442,No,Male,No,Two year,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Autopay,6,200.12,WGU,No,No
J757606,Yes,Male,No,One year,None,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Autopay,12,137.5,WGU,Yes,Yes
E791178,Yes,Female,No,Two year,None,Yes,Yes,No,Yes,No,No,No,No,No,eCheck,12,134.98,WGU,Yes,Yes
U451201,No,Male,No,One year,Fiber Optic,Yes,No,No,No,No,No,No,Yes,No,Autopay,2,147.44,WGU,Yes,No
Z817431,No,Male,No,One year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Check,1,197.49,WGU,Yes,No
A295468,No,Female,No,One year,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Autopay,14,162.53,WGU,Yes,No
S986240,No,Female,Yes,Month-to-month,None,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Autopay,15,210.15,WGU,No,Yes
H472673,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,No,No,No,eCheck,4,159.97,WGU,Yes,Yes
H146363,No,Male,Yes,Month-to-month,None,No,No,Yes,No,Yes,No,Yes,Yes,Yes,eCheck,9,190.17,WGU,No,No
S596844,No,Female,Yes,Two year,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,No,eCheck,1,202.65,WGU,Yes,Yes
K458306,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,11,134.95,WGU,No,No
N279711,No,Male,No,One year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,eCheck,2,142.5,WGU,Yes,Yes
P760514,No,Nonbinary,No,Month-to-month,None,Yes,No,No,Yes,Yes,No,No,No,Yes,eCheck,6,115.0,WGU,Yes,No
H849889,No,Female,Yes,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Autopay,6,232.62,WGU,No,No
R379090,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,10,242.63,WGU,Yes,Yes
L187290,No,Male,Yes,Month-to-month,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Yes,eCheck,3,202.44,WGU,Yes,No
X525693,No,Female,No,Two year,None,Yes,Yes,No,No,No,Yes,No,No,Yes,eCheck,8,124.99,WGU,No,Yes
T515102,No,Male,No,Two year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,eCheck,10,174.98,WGU,Yes,Yes
V571104,No,Male,Yes,Month-to-month,DSL,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Check,14,225.15,WGU,No,No
V824084,No,Female,Yes,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Check,23,275.13,WGU,Yes,No
L189856,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Autopay,11,287.64,WGU,No,No
D07066,Yes,Male,Yes,Month-to-month,None,Yes,No,Yes,No,No,No,Yes,Yes,No,eCheck,11,177.65,WGU,Yes,Yes
N584184,No,Female,Yes,Month-to-month,DSL,No,Yes,No,No,No,No,Yes,Yes,No,Autopay,7,220.11,WGU,Yes,No
K578402,No,Male,Yes,One year,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Check,2,197.52,WGU,Yes,Yes
Y413092,No,Female,No,One year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Autopay,2,194.97,WGU,Yes,Yes
F980573,No,Male,Yes,Month-to-month,None,Yes,No,No,No,No,No,Yes,Yes,Yes,Check,9,175.13,WGU,No,No
I581177,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,No,eCheck,1,147.48,WGU,No,Yes
U469398,No,Female,No,Two year,None,Yes,Yes,No,Yes,No,No,No,No,Yes,eCheck,11,134.98,WGU,No,No
I85282,Yes,Female,No,One year,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,No,Check,2,157.48,WGU,No,No
Z317359,No,Female,No,One year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Autopay,9,255.14,WGU,No,Yes
I981930,Yes,Female,No,Two year,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,9,137.44,WGU,Yes,Yes
N227355,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Check,23,235.16,WGU,Yes,Yes
E805998,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No,Yes,Check,5,147.46,WGU,No,No
J633340,Yes,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Check,6,232.64,WGU,Yes,Yes
L762626,Yes,Male,Yes,One year,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,21,137.44,WGU,Yes,Yes
S206250,No,Female,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Autopay,1,129.95,WGU,Yes,Yes
C917569,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Autopay,3,242.63,WGU,No,No
L282757,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Check,11,187.61,WGU,Yes,No
D762674,Yes,Male,Yes,One year,None,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Check,11,232.65,WGU,Yes,No
N914081,No,Nonbinary,No,One year,None,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Check,20,159.98,WGU,Yes,Yes
K905632,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,3,159.95,WGU,Yes,Yes
H247341,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Autopay,11,137.49,WGU,No,Yes
N02836,No,Female,Yes,Two year,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Check,1,245.13,WGU,Yes,Yes
P742927,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No,No,Autopay,12,117.44,WGU,No,No
V109553,No,Female,Yes,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,eCheck,6,209.99,WGU,No,Yes
J227266,No,Female,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Yes,eCheck,18,169.97,WGU,Yes,Yes
F881222,No,Female,No,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,eCheck,9,197.47,WGU,Yes,No
O167724,No,Male,Yes,Month-to-month,None,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Autopay,5,137.52,WGU,No,No
Y554348,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,eCheck,12,207.48,WGU,Yes,Yes
N800767,No,Nonbinary,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,eCheck,8,160.0,WGU,Yes,No
B363210,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,eCheck,14,147.48,WGU,No,No
P903407,No,Male,No,Two year,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Autopay,5,127.49,WGU,Yes,Yes
O825386,No,Male,No,Month-to-month,None,Yes,No,No,Yes,Yes,No,Yes,No,No,eCheck,18,139.98,WGU,Yes,Yes
Q76170,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Check,7,220.13,WGU,Yes,Yes
J04574,No,Nonbinary,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Check,4,214.95,WGU,Yes,Yes
R620556,No,Female,No,One year,None,Yes,No,No,No,Yes,Yes,No,Yes,No,eCheck,11,140.0,WGU,Yes,No
S136763,No,Male,Yes,Month-to-month,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,eCheck,14,270.16,WGU,Yes,Yes
J790219,No,Female,Yes,Two year,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,eCheck,3,202.44,WGU,Yes,No
O403373,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Autopay,16,172.47,WGU,Yes,Yes
S256934,No,Male,Yes,Month-to-month,None,Yes,Yes,No,No,No,No,Yes,No,Yes,eCheck,3,137.47,WGU,Yes,Yes
F693121,Yes,Male,No,Two year,None,Yes,No,No,No,No,No,Yes,No,No,Autopay,6,104.96,WGU,Yes,No
O154545,No,Male,No,Two year,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Autopay,4,174.97,WGU,No,Yes
A745374,Yes,Male,No,One year,None,No,No,No,No,Yes,Yes,No,Yes,Yes,Check,4,140.0,WGU,No,No
W893206,No,Male,No,Two year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,eCheck,4,144.99,WGU,Yes,No
H113074,No,Female,No,One year,None,Yes,No,No,Yes,Yes,No,No,No,Yes,eCheck,9,115.0,WGU,No,No
J779911,Yes,Male,Yes,Month-to-month,None,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Autopay,9,172.48,WGU,No,No
Y832510,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,eCheck,9,124.98,WGU,No,No
S528947,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,eCheck,8,174.99,WGU,No,Yes
V592787,No,Female,No,Month-to-month,None,Yes,No,No,No,No,Yes,No,No,No,Autopay,7,92.49,WGU,Yes,Yes
H283133,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,Yes,No,Autopay,12,139.97,WGU,Yes,Yes
W884202,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,No,eCheck,2,192.47,WGU,Yes,No
N447597,No,Male,Yes,One year,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,No,Check,14,220.12,WGU,Yes,No
C416907,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,eCheck,7,232.62,WGU,Yes,Yes
A51913,No,Female,No,One year,None,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Autopay,3,210.16,WGU,Yes,Yes
C742414,No,Female,No,One year,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Yes,Autopay,3,114.97,WGU,Yes,No
B773959,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,No,Check,13,149.98,WGU,Yes,Yes
H691053,No,Female,Yes,Month-to-month,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Autopay,14,184.99,WGU,Yes,Yes
V971650,Yes,Male,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Yes,eCheck,5,132.48,WGU,Yes,Yes
L226598,No,Female,Yes,Month-to-month,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Autopay,11,190.13,WGU,Yes,Yes
K730146,No,Male,No,Two year,None,Yes,No,No,No,No,Yes,No,No,Yes,eCheck,5,92.49,WGU,Yes,No
O894158,No,Female,Yes,One year,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,eCheck,22,220.11,WGU,Yes,No
H307794,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No,No,Autopay,1,107.5,WGU,Yes,No
A318319,No,Female,No,Two year,None,Yes,Yes,No,Yes,No,No,No,Yes,No,Check,21,169.97,WGU,No,No
T369132,Yes,Female,Yes,Month-to-month,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Check,11,222.68,WGU,Yes,No
T638377,Yes,Female,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Autopay,9,200.13,WGU,No,No
E369828,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Check,12,262.61,WGU,No,No
G948882,Yes,Male,Yes,Month-to-month,None,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Autopay,2,152.5,WGU,Yes,Yes
Y748946,Yes,Male,No,One year,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Check,13,202.64,WGU,Yes,No
O402306,No,Female,No,One year,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes,eCheck,8,127.48,WGU,Yes,Yes
D493050,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,No,Autopay,4,159.98,WGU,No,Yes
D758871,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,6,124.96,WGU,Yes,No
F353304,No,Female,Yes,One year,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Check,1,252.62,WGU,Yes,Yes
X960330,No,Male,No,Two year,DSL,Yes,No,No,No,Yes,No,No,No,No,Check,7,104.98,WGU,Yes,Yes
O463102,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,eCheck,13,204.96,WGU,Yes,No
W202562,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Autopay,5,245.15,WGU,Yes,Yes
B323829,No,Female,No,Two year,None,Yes,No,Yes,No,Yes,No,No,No,Yes,Autopay,6,95.02,WGU,Yes,No
M790643,No,Female,No,One year,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,eCheck,9,169.94,WGU,No,No
D555108,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Autopay,4,207.48,WGU,No,Yes
W839946,No,Female,No,Month-to-month,None,No,No,No,Yes,No,Yes,No,No,Yes,Autopay,2,114.98,WGU,Yes,Yes
O511762,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Autopay,8,232.64,WGU,Yes,Yes
B118954,No,Female,No,Two year,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Autopay,14,225.13,WGU,Yes,No
N28336,No,Male,Yes,Two year,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,eCheck,13,212.64,WGU,Yes,Yes
B871043,No,Male,Yes,Month-to-month,None,No,Yes,Yes,No,No,Yes,Yes,No,No,eCheck,1,152.5,WGU,Yes,Yes
S317408,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,3,134.95,WGU,Yes,Yes
S255098,Yes,Female,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,5,200.13,WGU,No,No
X426072,No,Female,No,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Autopay,9,197.47,WGU,Yes,No
W452692,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,eCheck,10,192.46,WGU,Yes,No
F858862,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,No,Autopay,7,162.47,WGU,No,Yes
L944489,Yes,Male,Yes,Month-to-month,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Check,14,222.66,WGU,Yes,Yes
K681982,No,Female,No,Two year,DSL,Yes,No,No,Yes,No,No,No,No,No,eCheck,14,114.95,WGU,Yes,No
F240900,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Check,5,182.45,WGU,No,No
R164095,No,Male,No,Two year,None,Yes,No,Yes,No,No,Yes,No,No,No,eCheck,2,95.01,WGU,Yes,Yes
O534672,No,Male,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Autopay,2,172.46,WGU,Yes,Yes
K473134,No,Female,No,Two year,None,Yes,No,Yes,No,No,No,Yes,Yes,No,Check,2,177.65,WGU,Yes,No
W211742,No,Male,No,One year,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Check,6,207.64,WGU,Yes,Yes
H500107,No,Female,Yes,Two year,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,eCheck,4,220.12,WGU,Yes,Yes
E998043,No,Female,No,Two year,None,Yes,Yes,No,No,No,No,Yes,No,Yes,Check,10,137.47,WGU,Yes,Yes
E965565,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,eCheck,12,159.97,WGU,Yes,No
S332430,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,No,Autopay,24,182.47,WGU,Yes,Yes
L596007,No,Male,No,One year,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Check,9,129.98,WGU,Yes,Yes
R760429,No,Male,Yes,Month-to-month,None,Yes,Yes,No,No,No,No,No,No,No,Autopay,7,112.48,WGU,Yes,No
N954926,Yes,Male,No,One year,None,Yes,No,No,No,Yes,No,No,Yes,Yes,eCheck,5,127.49,WGU,Yes,Yes
Z164087,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Autopay,13,162.47,WGU,Yes,Yes
Z714373,No,Male,Yes,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,No,No,Autopay,12,154.96,WGU,No,No
E862109,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Check,18,194.98,WGU,Yes,Yes
S777773,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Autopay,8,192.49,WGU,Yes,Yes
K974970,Yes,Male,No,Two year,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,Yes,eCheck,22,162.45,WGU,Yes,No
S411723,No,Female,No,Two year,None,Yes,No,Yes,No,No,No,Yes,No,Yes,eCheck,1,107.48,WGU,Yes,Yes
C867654,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,eCheck,12,142.48,WGU,No,No
V529956,No,Male,Yes,Two year,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,eCheck,2,165.02,WGU,Yes,Yes
L538003,No,Male,No,Month-to-month,None,Yes,Yes,No,No,Yes,No,No,No,Yes,eCheck,7,125.01,WGU,No,Yes
P120818,No,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Autopay,4,139.99,WGU,Yes,Yes
H401803,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,No,eCheck,4,112.46,WGU,Yes,No
W309763,No,Female,Yes,Two year,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Check,5,212.62,WGU,Yes,No
X715086,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Autopay,32,182.46,WGU,Yes,Yes
L72577,Yes,Female,Yes,One year,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,11,159.95,WGU,Yes,No
R753498,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Autopay,16,245.15,WGU,No,No
U843827,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,No,Check,17,149.98,WGU,No,Yes
L152937,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Autopay,17,184.97,WGU,Yes,Yes
D765207,No,Female,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,Yes,Check,17,92.46,WGU,Yes,Yes
